date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-11-24 00:00:00+05:30,11483.4600,11483.4600,0.0000,0.0000,10000.0000,0.0000,0.0000,1483.4600,1483.4600,11483.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1483,0.1656,-0.0207,0.8744,0.1234,10496.4461,0.0141,0.0003044137941441873,0.15838987271394625
2022-11-25 00:00:00+05:30,11483.4600,11483.4600,0.0000,0.0000,10000.0000,0.0000,0.0000,1483.4600,1483.4600,11483.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1483,0.1652,-0.0207,1.2300,0.1216,10489.3864,-0.0007,0.00026957917627151094,0.1607824456279115
2022-11-28 00:00:00+05:30,11483.4600,11483.4600,0.0000,0.0000,10000.0000,0.0000,0.0000,1483.4600,1483.4600,11483.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1483,0.1648,-0.0207,1.2300,0.1216,10520.5737,0.0030,0.0004289346762727704,0.16766426556315445
2022-11-29 00:00:00+05:30,11483.4600,11483.4600,0.0000,0.0000,10000.0000,0.0000,0.0000,1483.4600,1483.4600,11483.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1483,0.1644,-0.0207,1.2300,0.1216,10549.0393,0.0027,0.0003766603291563211,0.17329674759878042
2022-11-30 00:00:00+05:30,11483.4600,11483.4600,0.0000,0.0000,10000.0000,0.0000,0.0000,1483.4600,1483.4600,11483.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1483,0.1640,-0.0207,1.2300,0.1216,10647.3362,0.0093,0.0003985048654160507,0.19202975812259349
2022-12-01 00:00:00+05:30,11483.4600,11483.4600,0.0000,0.0000,10000.0000,0.0000,0.0000,1483.4600,1483.4600,11483.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1483,0.1636,-0.0207,1.2161,0.1216,10660.9452,0.0013,0.00035763181631582957,0.19614998195670877
2022-12-02 00:00:00+05:30,11483.4600,11483.4600,0.0000,0.0000,10000.0000,0.0000,0.0000,1483.4600,1483.4600,11483.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1483,0.1632,-0.0207,1.1235,0.1215,10606.6508,-0.0051,0.0003616368849419147,0.19554422468435234
2022-12-05 00:00:00+05:30,11483.4600,11483.4600,0.0000,0.0000,10000.0000,0.0000,0.0000,1483.4600,1483.4600,11483.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1483,0.1628,-0.0207,1.1235,0.1215,10600.3283,-0.0006,0.0003435725250470768,0.19427722767333847
2022-12-06 00:00:00+05:30,11483.4600,11483.4600,0.0000,0.0000,10000.0000,0.0000,0.0000,1483.4600,1483.4600,11483.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1483,0.1624,-0.0207,1.1235,0.1215,10574.1026,-0.0025,0.00035121338095388244,0.19408882015541495
2022-12-07 00:00:00+05:30,11483.4600,11483.4600,0.0000,0.0000,10000.0000,0.0000,0.0000,1483.4600,1483.4600,11483.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1483,0.1620,-0.0207,1.1235,0.1215,10519.6381,-0.0052,0.0003644539635068364,0.19313005387711457
2022-12-08 00:00:00+05:30,11451.5500,22472.1500,-11020.6000,-10988.6900,10000.0000,0.0000,-31.9100,1483.4600,1451.5500,11451.5500,0.0000,0.0000,-31.9100,0.9600,-0.9600,11020.6000,-11020.6000,0.0000,11020.6000,0,1,-0.0028,0.1452,0.1617,-0.0234,1.0251,0.1217,10555.1634,0.0034,0.00033669762836857024,0.19547367655008194
2022-12-09 00:00:00+05:30,11562.3500,22472.1500,-10909.8000,-10988.6900,10000.0000,0.0000,78.8900,1483.4600,1562.3500,11562.3500,0.0000,0.0000,110.8000,0.9400,-0.9400,10909.8000,-10909.8000,0.0000,10909.8000,0,1,0.0097,0.1562,0.1617,-0.0140,1.3440,0.1231,10486.4661,-0.0065,0.0005329637110062242,0.17792814316869435
2022-12-12 00:00:00+05:30,11632.1500,22472.1500,-10840.0000,-10988.6900,10000.0000,0.0000,148.6900,1483.4600,1632.1500,11632.1500,0.0000,0.0000,69.8000,0.9300,-0.9300,10840.0000,-10840.0000,0.0000,10840.0000,0,1,0.0060,0.1632,0.1615,-0.0080,1.5427,0.1236,10487.2883,0.0001,0.0006471272908103351,0.1792281342881474
2022-12-13 00:00:00+05:30,11617.8000,11617.8000,0.0000,0.0000,10000.0000,0.0000,0.0000,1617.8000,1617.8000,11617.8000,0.0000,0.0000,-14.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0012,0.1618,0.1612,-0.0092,1.5184,0.1236,10543.7941,0.0054,0.0006336957768894281,0.17929199103625776
2022-12-14 00:00:00+05:30,11617.8000,11617.8000,0.0000,0.0000,10000.0000,0.0000,0.0000,1617.8000,1617.8000,11617.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1618,0.1609,-0.0092,1.5184,0.1236,10571.3808,0.0026,0.0006241031021561323,0.1782851739791596
2022-12-15 00:00:00+05:30,11617.8000,11617.8000,0.0000,0.0000,10000.0000,0.0000,0.0000,1617.8000,1617.8000,11617.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1618,0.1606,-0.0092,1.5184,0.1236,10433.4476,-0.0130,0.0006435336685810223,0.17411922409775563
2022-12-16 00:00:00+05:30,11587.6300,11587.6300,0.0000,0.0000,10000.0000,0.0000,0.0000,1587.6300,1587.6300,11587.6300,0.0000,0.0000,-30.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0026,0.1588,0.1603,-0.0118,1.4280,0.1238,10359.9305,-0.0070,0.0005589448155766746,0.1894519970394822
2022-12-19 00:00:00+05:30,11484.5800,11484.5800,0.0000,0.0000,10000.0000,0.0000,0.0000,1484.5800,1484.5800,11484.5800,0.0000,0.0000,-103.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0089,0.1485,0.1602,-0.0206,1.1122,0.1254,10448.4459,0.0085,0.0004158134618309925,0.1698321225313935
2022-12-20 00:00:00+05:30,11432.7400,11432.7400,0.0000,0.0000,10000.0000,0.0000,0.0000,1432.7400,1432.7400,11432.7400,0.0000,0.0000,-51.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0045,0.1433,0.1599,-0.0250,0.9582,0.1258,10425.5657,-0.0022,0.00036939148608273716,0.17708200376853603
2022-12-21 00:00:00+05:30,11274.6300,11274.6300,0.0000,0.0000,10000.0000,0.0000,0.0000,1274.6300,1274.6300,11274.6300,0.0000,0.0000,-158.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0138,0.1275,0.1602,-0.0385,1.3882,0.1186,10324.4619,-0.0097,0.00014429756545133998,0.20818517571008308
2022-12-22 00:00:00+05:30,11274.6300,11274.6300,0.0000,0.0000,10000.0000,0.0000,0.0000,1274.6300,1274.6300,11274.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1275,0.1599,-0.0385,1.3882,0.1186,10271.8120,-0.0051,0.0005585263862677927,0.17777823291640682
2022-12-23 00:00:00+05:30,11274.6300,11274.6300,0.0000,0.0000,10000.0000,0.0000,0.0000,1274.6300,1274.6300,11274.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1275,0.1596,-0.0385,1.0058,0.1165,10107.0293,-0.0160,0.0005543211536201637,0.17934464528085903
2022-12-26 00:00:00+05:30,11202.4900,11202.4900,0.0000,0.0000,10000.0000,0.0000,0.0000,1202.4900,1202.4900,11202.4900,0.0000,0.0000,-72.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0064,0.1202,0.1594,-0.0446,0.5680,0.1168,10212.2158,0.0104,0.00013902568949575542,0.2244585054247751
2022-12-27 00:00:00+05:30,11202.4900,11202.4900,0.0000,0.0000,10000.0000,0.0000,0.0000,1202.4900,1202.4900,11202.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1202,0.1591,-0.0446,0.5680,0.1168,10283.8900,0.0070,2.4943447618260418e-05,0.22222267811678467
2022-12-28 00:00:00+05:30,11202.4900,11202.4900,0.0000,0.0000,10000.0000,0.0000,0.0000,1202.4900,1202.4900,11202.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.1202,0.1588,-0.0446,0.5680,0.1168,10267.3891,-0.0016,-2.7599389477316017e-05,0.23232957940812934
2022-12-29 00:00:00+05:30,11190.9500,11190.9500,0.0000,0.0000,10000.0000,0.0000,0.0000,1190.9500,1190.9500,11190.9500,0.0000,0.0000,-11.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0010,0.1191,0.1585,-0.0456,0.5320,0.1169,10326.0780,0.0057,-5.838550053025092e-05,0.22959396939083468
2022-12-30 00:00:00+05:30,11173.2700,11173.2700,0.0000,0.0000,10000.0000,0.0000,0.0000,1173.2700,1173.2700,11173.2700,0.0000,0.0000,-17.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0016,0.1173,0.1582,-0.0471,0.6160,0.1166,10273.1446,-0.0051,-2.1098571748287705e-05,0.24489675083429688
